,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
275,NL,STA-NL00014,PM10,9.0,µg/m3,2013-04-28 01:00:00 +01:00
276,NL,STA-NL00014,PM10,25.7,µg/m3,2013-04-24 23:00:00 +01:00
277,NL,STA-NL00014,PM10,30.2,µg/m3,2013-04-24 15:00:00 +01:00
278,NL,STA-NL00014,PM10,12.5,µg/m3,2013-04-15 10:00:00 +01:00
279,NL,STA-NL00014,PM10,14.2,µg/m3,2013-04-20 23:00:00 +01:00
280,NL,STA-NL00014,PM10,19.1,µg/m3,2013-04-15 09:00:00 +01:00
281,NL,STA-NL00014,PM10,30.1,µg/m3,2013-04-20 01:00:00 +01:00
282,NL,STA-NL00014,PM10,25.1,µg/m3,2013-04-17 16:00:00 +01:00
283,NL,STA-NL00014,PM10,21.8,µg/m3,2013-04-19 13:00:00 +01:00
284,NL,STA-NL00014,PM10,15.6,µg/m3,2013-04-14 16:00:00 +01:00
285,NL,STA-NL00014,PM10,79.2,µg/m3,2013-04-18 16:00:00 +01:00
286,NL,STA-NL00014,PM10,15.1,µg/m3,2013-04-14 05:00:00 +01:00
287,NL,STA-NL00014,PM10,21.0,µg/m3,2013-04-13 17:00:00 +01:00
288,NL,STA-NL00014,PM10,18.6,µg/m3,2013-04-13 12:00:00 +01:00
289,NL,STA-NL00014,PM10,23.0,µg/m3,2013-04-17 00:00:00 +01:00
290,NL,STA-NL00014,PM10,28.5,µg/m3,2013-04-17 08:00:00 +01:00
291,NL,STA-NL00014,PM10,17.5,µg/m3,2013-04-17 02:00:00 +01:00
292,NL,STA-NL00014,PM10,22.4,µg/m3,2013-04-12 10:00:00 +01:00
293,NL,STA-NL00014,PM10,16.8,µg/m3,2013-04-13 05:00:00 +01:00
294,NL,STA-NL00014,PM10,20.9,µg/m3,2013-04-13 06:00:00 +01:00
295,NL,STA-NL00014,PM10,66.7,µg/m3,2013-04-11 04:00:00 +01:00
296,NL,STA-NL00014,PM10,70.4,µg/m3,2013-04-11 01:00:00 +01:00
297,NL,STA-NL00014,PM10,36.9,µg/m3,2013-04-13 10:00:00 +01:00
298,NL,STA-NL00014,PM10,26.0,µg/m3,2013-04-08 17:00:00 +01:00
299,NL,STA-NL00014,PM10,15.5,µg/m3,2013-04-07 23:00:00 +01:00
300,NL,STA-NL00014,PM10,20.9,µg/m3,2013-04-07 16:00:00 +01:00
301,NL,STA-NL00014,PM10,21.3,µg/m3,2013-04-07 18:00:00 +01:00
